% Date and time of this run: 10-Feb-2005 00:18:25
% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%error bar	freq (Hz)	sens integrand
3.533831e-04	4.780000e+02	1.729950e-02
3.533831e-04	4.782500e+02	1.798605e-02
3.533831e-04	4.785000e+02	1.719287e-02
3.533831e-04	4.787500e+02	1.665352e-02
3.533831e-04	4.790000e+02	1.574816e-02
3.533831e-04	4.792500e+02	1.370813e-02
3.533831e-04	4.795000e+02	1.254902e-02
3.533831e-04	4.797500e+02	3.442535e-03
3.533831e-04	4.800000e+02	0.000000e+00
3.533831e-04	4.802500e+02	3.195528e-03
3.533831e-04	4.805000e+02	1.185517e-02
3.533831e-04	4.807500e+02	1.519331e-02
3.533831e-04	4.810000e+02	1.742895e-02
3.533831e-04	4.812500e+02	1.879141e-02
3.533831e-04	4.815000e+02	2.003883e-02
3.533831e-04	4.817500e+02	2.144805e-02
3.533831e-04	4.820000e+02	2.101730e-02
3.533831e-04	4.822500e+02	2.238468e-02
3.533831e-04	4.825000e+02	2.561340e-02
3.533831e-04	4.827500e+02	2.762677e-02
3.533831e-04	4.830000e+02	2.861360e-02
3.533831e-04	4.832500e+02	2.906608e-02
3.533831e-04	4.835000e+02	2.928420e-02
3.533831e-04	4.837500e+02	2.708029e-02
3.533831e-04	4.840000e+02	2.331855e-02
3.533831e-04	4.842500e+02	2.649519e-02
3.533831e-04	4.845000e+02	2.982879e-02
3.533831e-04	4.847500e+02	3.048447e-02
3.533831e-04	4.850000e+02	3.110539e-02
3.533831e-04	4.852500e+02	3.135557e-02
3.533831e-04	4.855000e+02	3.105986e-02
3.533831e-04	4.857500e+02	3.049750e-02
3.533831e-04	4.860000e+02	2.948226e-02
3.533831e-04	4.862500e+02	2.928391e-02
3.533831e-04	4.865000e+02	3.065822e-02
3.533831e-04	4.867500e+02	3.145592e-02
3.533831e-04	4.870000e+02	3.161640e-02
3.533831e-04	4.872500e+02	3.159527e-02
3.533831e-04	4.875000e+02	3.158201e-02
3.533831e-04	4.877500e+02	3.152932e-02
3.533831e-04	4.880000e+02	3.135510e-02
3.533831e-04	4.882500e+02	3.128522e-02
3.533831e-04	4.885000e+02	3.106085e-02
3.533831e-04	4.887500e+02	3.090287e-02
3.533831e-04	4.890000e+02	3.055092e-02
3.533831e-04	4.892500e+02	3.011274e-02
3.533831e-04	4.895000e+02	2.942610e-02
3.533831e-04	4.897500e+02	2.747543e-02
3.533831e-04	4.900000e+02	2.680573e-02
3.533831e-04	4.902500e+02	2.820805e-02
3.533831e-04	4.905000e+02	2.846219e-02
3.533831e-04	4.907500e+02	2.836999e-02
3.533831e-04	4.910000e+02	2.809471e-02
3.533831e-04	4.912500e+02	2.752938e-02
3.533831e-04	4.915000e+02	2.684519e-02
3.533831e-04	4.917500e+02	2.483841e-02
3.533831e-04	4.920000e+02	2.471954e-02
3.533831e-04	4.922500e+02	2.613558e-02
3.533831e-04	4.925000e+02	2.634538e-02
3.533831e-04	4.927500e+02	2.632689e-02
3.533831e-04	4.930000e+02	2.595364e-02
3.533831e-04	4.932500e+02	2.536292e-02
3.533831e-04	4.935000e+02	2.488294e-02
3.533831e-04	4.937500e+02	2.450847e-02
3.533831e-04	4.940000e+02	2.390596e-02
3.533831e-04	4.942500e+02	2.349658e-02
3.533831e-04	4.945000e+02	2.299479e-02
3.533831e-04	4.947500e+02	2.269420e-02
3.533831e-04	4.950000e+02	2.231833e-02
3.533831e-04	4.952500e+02	2.179244e-02
3.533831e-04	4.955000e+02	2.128060e-02
3.533831e-04	4.957500e+02	2.071782e-02
3.533831e-04	4.960000e+02	0.000000e+00
3.533831e-04	4.962500e+02	1.968128e-02
3.533831e-04	4.965000e+02	1.921193e-02
3.533831e-04	4.967500e+02	1.877997e-02
3.533831e-04	4.970000e+02	1.834224e-02
3.533831e-04	4.972500e+02	1.777403e-02
3.533831e-04	4.975000e+02	1.716437e-02
3.533831e-04	4.977500e+02	1.663684e-02
3.533831e-04	4.980000e+02	1.614376e-02
3.533831e-04	4.982500e+02	1.560318e-02
3.533831e-04	4.985000e+02	1.499684e-02
3.533831e-04	4.987500e+02	1.448025e-02
3.533831e-04	4.990000e+02	1.407913e-02
3.533831e-04	4.992500e+02	1.355709e-02
3.533831e-04	4.995000e+02	1.291448e-02
3.533831e-04	4.997500e+02	1.213589e-02
3.533831e-04	5.000000e+02	1.166751e-02
