% Date and time of this run: 09-Feb-2005 23:55:14
% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%error bar	freq (Hz)	pt est int (re)	pt est int (im)
3.533831e-04	3.625000e+02	-1.929619e-09	1.710488e-09
3.533831e-04	3.627500e+02	-9.454956e-11	6.263025e-11
3.533831e-04	3.630000e+02	5.709459e-11	-9.726819e-10
3.533831e-04	3.632500e+02	-1.787587e-09	-1.121479e-10
3.533831e-04	3.635000e+02	4.491102e-09	-3.861252e-09
3.533831e-04	3.637500e+02	-2.273277e-09	3.842368e-09
3.533831e-04	3.640000e+02	7.126735e-09	2.351300e-09
3.533831e-04	3.642500e+02	4.433632e-09	1.163103e-10
3.533831e-04	3.645000e+02	-7.681381e-09	9.071711e-10
3.533831e-04	3.647500e+02	-1.602837e-09	-1.498060e-08
3.533831e-04	3.650000e+02	1.292931e-08	8.400949e-09
3.533831e-04	3.652500e+02	1.603261e-08	-2.288219e-08
3.533831e-04	3.655000e+02	1.362291e-08	9.070503e-09
3.533831e-04	3.657500e+02	1.621545e-08	9.064025e-09
3.533831e-04	3.660000e+02	-1.374605e-09	9.812482e-10
3.533831e-04	3.662500e+02	5.106938e-10	-2.144095e-09
3.533831e-04	3.665000e+02	2.848181e-08	-2.546700e-09
3.533831e-04	3.667500e+02	1.550801e-08	-1.473119e-08
3.533831e-04	3.670000e+02	1.034954e-09	6.204671e-08
3.533831e-04	3.672500e+02	-1.524109e-08	1.950451e-09
3.533831e-04	3.675000e+02	8.160485e-09	-2.744909e-08
3.533831e-04	3.677500e+02	-4.240288e-09	-1.438691e-08
3.533831e-04	3.680000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.682500e+02	7.716564e-08	1.967428e-08
3.533831e-04	3.685000e+02	-2.058102e-08	-1.374292e-08
3.533831e-04	3.687500e+02	4.128028e-09	1.625398e-08
3.533831e-04	3.690000e+02	4.643418e-08	-1.374188e-08
3.533831e-04	3.692500e+02	-4.020612e-09	-1.000067e-08
3.533831e-04	3.695000e+02	-2.347054e-08	-2.096370e-09
3.533831e-04	3.697500e+02	-7.451161e-09	8.455294e-10
3.533831e-04	3.700000e+02	-3.365275e-09	1.275408e-08
3.533831e-04	3.702500e+02	-6.575687e-10	3.945260e-10
3.533831e-04	3.705000e+02	1.694514e-09	5.878709e-08
3.533831e-04	3.707500e+02	2.198519e-08	-4.941345e-08
3.533831e-04	3.710000e+02	2.145619e-08	-8.089862e-08
3.533831e-04	3.712500e+02	-4.773289e-08	2.172817e-08
3.533831e-04	3.715000e+02	1.357035e-08	6.178005e-08
3.533831e-04	3.717500e+02	-5.519300e-09	7.983297e-09
3.533831e-04	3.720000e+02	-6.569003e-09	-5.974657e-08
3.533831e-04	3.722500e+02	-4.320647e-09	3.044650e-08
3.533831e-04	3.725000e+02	9.230333e-09	5.020416e-10
3.533831e-04	3.727500e+02	3.888319e-08	1.915012e-08
3.533831e-04	3.730000e+02	1.771018e-09	-9.957150e-09
3.533831e-04	3.732500e+02	-2.094770e-08	4.441063e-08
3.533831e-04	3.735000e+02	3.535910e-08	9.303987e-09
3.533831e-04	3.737500e+02	4.761787e-08	2.381772e-08
3.533831e-04	3.740000e+02	-2.155196e-08	-3.207485e-08
3.533831e-04	3.742500e+02	-3.476350e-09	-8.803496e-09
3.533831e-04	3.745000e+02	-8.903264e-08	5.870419e-08
3.533831e-04	3.747500e+02	-6.280133e-08	-5.180228e-08
3.533831e-04	3.750000e+02	5.465343e-08	-4.227691e-08
3.533831e-04	3.752500e+02	5.575957e-08	1.043061e-07
3.533831e-04	3.755000e+02	2.747393e-08	-4.320457e-08
3.533831e-04	3.757500e+02	-1.665751e-08	-2.599938e-09
3.533831e-04	3.760000e+02	3.047271e-08	-5.011022e-08
3.533831e-04	3.762500e+02	-5.420770e-09	1.719279e-08
3.533831e-04	3.765000e+02	-9.214958e-08	-1.168852e-09
3.533831e-04	3.767500e+02	-2.300356e-08	-9.269271e-08
3.533831e-04	3.770000e+02	9.724310e-08	1.661114e-10
3.533831e-04	3.772500e+02	3.085933e-08	-4.997345e-09
3.533831e-04	3.775000e+02	-6.478180e-08	-3.653741e-08
3.533831e-04	3.777500e+02	-2.386419e-08	-9.502840e-08
3.533831e-04	3.780000e+02	-3.943087e-08	-7.372731e-08
3.533831e-04	3.782500e+02	8.092461e-08	5.338435e-08
3.533831e-04	3.785000e+02	5.730466e-08	9.325379e-08
3.533831e-04	3.787500e+02	6.759185e-08	-3.324605e-09
3.533831e-04	3.790000e+02	2.719787e-08	2.132245e-08
3.533831e-04	3.792500e+02	-6.126789e-09	7.970956e-08
3.533831e-04	3.795000e+02	-8.122043e-09	-1.479414e-09
3.533831e-04	3.797500e+02	8.366516e-08	3.468692e-08
3.533831e-04	3.800000e+02	-2.434388e-08	5.530900e-10
3.533831e-04	3.802500e+02	-3.206061e-08	-7.588311e-09
3.533831e-04	3.805000e+02	1.015191e-07	-4.153227e-08
3.533831e-04	3.807500e+02	2.744951e-08	1.141510e-08
3.533831e-04	3.810000e+02	1.657659e-08	-3.862577e-08
3.533831e-04	3.812500e+02	-6.685284e-08	7.704913e-08
3.533831e-04	3.815000e+02	3.089569e-08	7.935479e-08
3.533831e-04	3.817500e+02	7.902194e-08	3.232611e-08
3.533831e-04	3.820000e+02	3.611591e-08	-8.456085e-08
3.533831e-04	3.822500e+02	-1.408611e-08	1.287565e-08
3.533831e-04	3.825000e+02	6.206625e-08	9.897462e-08
3.533831e-04	3.827500e+02	3.551607e-08	-2.564165e-08
3.533831e-04	3.830000e+02	-9.837705e-09	5.761384e-08
3.533831e-04	3.832500e+02	-1.737843e-08	-2.444294e-08
3.533831e-04	3.835000e+02	-4.779496e-08	5.530328e-08
3.533831e-04	3.837500e+02	1.383241e-07	1.536822e-07
3.533831e-04	3.840000e+02	0.000000e+00	0.000000e+00
3.533831e-04	3.842500e+02	-8.932532e-08	-5.218381e-08
3.533831e-04	3.845000e+02	-4.641756e-08	2.067357e-08
3.533831e-04	3.847500e+02	5.352749e-08	1.329987e-07
3.533831e-04	3.850000e+02	-2.389022e-08	2.396455e-08
3.533831e-04	3.852500e+02	7.126962e-08	-3.904084e-08
3.533831e-04	3.855000e+02	-1.196913e-07	3.442479e-08
3.533831e-04	3.857500e+02	6.024155e-08	-2.726705e-08
3.533831e-04	3.860000e+02	-1.881996e-08	8.094447e-09
3.533831e-04	3.862500e+02	1.723548e-08	-2.795156e-08
3.533831e-04	3.865000e+02	-6.663895e-08	1.583003e-08
3.533831e-04	3.867500e+02	7.551272e-08	4.116304e-08
3.533831e-04	3.870000e+02	-1.826800e-08	2.108187e-08
3.533831e-04	3.872500e+02	1.058216e-08	4.027723e-08
3.533831e-04	3.875000e+02	3.043649e-08	-2.956220e-09
3.533831e-04	3.877500e+02	2.223739e-08	-4.115117e-08
3.533831e-04	3.880000e+02	3.454532e-08	-2.917552e-08
3.533831e-04	3.882500e+02	1.301268e-07	-9.894356e-09
3.533831e-04	3.885000e+02	-2.420960e-08	4.343763e-08
3.533831e-04	3.887500e+02	6.213700e-08	-1.162257e-08
3.533831e-04	3.890000e+02	-5.875829e-08	-7.533372e-10
3.533831e-04	3.892500e+02	5.967267e-08	-6.188002e-09
3.533831e-04	3.895000e+02	-1.071159e-07	-3.630231e-08
3.533831e-04	3.897500e+02	8.035363e-09	-2.073904e-08
3.533831e-04	3.900000e+02	9.752546e-09	-5.313298e-08
3.533831e-04	3.902500e+02	2.050388e-08	-1.665417e-10
3.533831e-04	3.905000e+02	-8.483849e-08	3.029899e-08
3.533831e-04	3.907500e+02	2.262869e-08	3.288936e-08
3.533831e-04	3.910000e+02	-1.657959e-09	4.315811e-08
3.533831e-04	3.912500e+02	3.339642e-08	-2.211338e-08
3.533831e-04	3.915000e+02	3.359566e-08	-2.361255e-08
3.533831e-04	3.917500e+02	4.835470e-08	4.523707e-08
3.533831e-04	3.920000e+02	-5.559366e-08	-2.169884e-08
3.533831e-04	3.922500e+02	2.155462e-08	3.573867e-08
3.533831e-04	3.925000e+02	3.631851e-08	-3.543141e-08
3.533831e-04	3.927500e+02	1.316916e-08	7.497980e-08
3.533831e-04	3.930000e+02	8.224036e-09	-4.900087e-08
3.533831e-04	3.932500e+02	3.958799e-08	-3.592543e-08
3.533831e-04	3.935000e+02	-6.406328e-09	-1.644078e-08
3.533831e-04	3.937500e+02	-7.086076e-09	-6.329060e-08
3.533831e-04	3.940000e+02	-8.699279e-09	7.794940e-10
3.533831e-04	3.942500e+02	6.608481e-08	-6.550785e-08
3.533831e-04	3.945000e+02	-2.001222e-08	-1.258977e-09
3.533831e-04	3.947500e+02	-3.472480e-08	3.649822e-08
3.533831e-04	3.950000e+02	-4.545503e-08	-5.433742e-09
3.533831e-04	3.952500e+02	-3.644672e-08	1.198782e-07
3.533831e-04	3.955000e+02	5.331360e-08	-7.804578e-08
3.533831e-04	3.957500e+02	-6.857928e-08	-4.021233e-08
3.533831e-04	3.960000e+02	2.546506e-08	1.577847e-08
3.533831e-04	3.962500e+02	1.099711e-08	2.656569e-08
3.533831e-04	3.965000e+02	-3.635626e-08	-5.050905e-08
3.533831e-04	3.967500e+02	5.308024e-08	5.065639e-08
3.533831e-04	3.970000e+02	2.102588e-09	-3.815231e-08
3.533831e-04	3.972500e+02	-7.264274e-08	4.223694e-09
3.533831e-04	3.975000e+02	-1.948633e-08	4.936443e-08
3.533831e-04	3.977500e+02	-1.323566e-09	6.217616e-10
3.533831e-04	3.980000e+02	3.175218e-08	4.349175e-08
3.533831e-04	3.982500e+02	5.692366e-09	-3.154803e-09
3.533831e-04	3.985000e+02	-5.392700e-10	-1.065367e-08
3.533831e-04	3.987500e+02	1.662168e-08	3.015556e-09
3.533831e-04	3.990000e+02	1.724414e-08	-2.423004e-08
3.533831e-04	3.992500e+02	3.286629e-08	2.180822e-08
3.533831e-04	3.995000e+02	2.290898e-08	-6.946346e-09
3.533831e-04	3.997500e+02	-1.707963e-08	-1.514125e-08
3.533831e-04	4.000000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.002500e+02	2.188638e-09	1.135933e-08
3.533831e-04	4.005000e+02	-5.164475e-09	2.901227e-08
3.533831e-04	4.007500e+02	-1.972675e-08	-4.604694e-08
3.533831e-04	4.010000e+02	-7.785714e-09	-5.804909e-09
3.533831e-04	4.012500e+02	3.645159e-09	-1.511002e-09
3.533831e-04	4.015000e+02	-8.829916e-09	-2.740649e-08
3.533831e-04	4.017500e+02	-2.779890e-08	-9.576937e-09
3.533831e-04	4.020000e+02	-2.713937e-08	9.788220e-10
3.533831e-04	4.022500e+02	3.500669e-08	-2.537718e-08
3.533831e-04	4.025000e+02	3.245133e-08	2.157388e-08
3.533831e-04	4.027500e+02	-2.752808e-08	1.218268e-09
3.533831e-04	4.030000e+02	-4.345000e-09	-1.240072e-08
3.533831e-04	4.032500e+02	-3.636198e-09	1.876660e-08
3.533831e-04	4.035000e+02	-7.044229e-09	-4.950169e-08
3.533831e-04	4.037500e+02	-4.718645e-08	-1.448309e-08
3.533831e-04	4.040000e+02	-7.146862e-09	2.426437e-08
3.533831e-04	4.042500e+02	2.726622e-08	2.082740e-08
3.533831e-04	4.045000e+02	4.539509e-09	-1.237999e-08
3.533831e-04	4.047500e+02	1.414704e-09	-2.071483e-08
3.533831e-04	4.050000e+02	-5.712646e-10	7.650995e-09
3.533831e-04	4.052500e+02	1.807782e-08	4.434282e-09
3.533831e-04	4.055000e+02	6.733299e-09	-1.614204e-08
3.533831e-04	4.057500e+02	5.233918e-09	-2.101031e-09
3.533831e-04	4.060000e+02	3.548592e-09	-3.816887e-08
3.533831e-04	4.062500e+02	-9.126536e-09	-8.408086e-09
3.533831e-04	4.065000e+02	-7.974103e-09	1.981019e-08
3.533831e-04	4.067500e+02	1.133030e-08	8.688227e-09
3.533831e-04	4.070000e+02	8.255245e-10	1.449628e-08
3.533831e-04	4.072500e+02	1.774358e-08	7.832157e-09
3.533831e-04	4.075000e+02	2.191690e-08	6.153565e-09
3.533831e-04	4.077500e+02	-1.025711e-08	3.451632e-09
3.533831e-04	4.080000e+02	3.408330e-09	-1.733062e-09
3.533831e-04	4.082500e+02	-1.639935e-09	-4.116601e-09
3.533831e-04	4.085000e+02	1.201942e-09	9.320110e-09
3.533831e-04	4.087500e+02	3.491179e-09	-2.512741e-09
3.533831e-04	4.090000e+02	3.250547e-09	2.268000e-09
3.533831e-04	4.092500e+02	-2.878006e-09	8.207360e-09
3.533831e-04	4.095000e+02	-2.825373e-09	5.093025e-09
3.533831e-04	4.097500e+02	2.111886e-09	-8.723486e-09
3.533831e-04	4.100000e+02	3.424078e-09	-5.691791e-09
3.533831e-04	4.102500e+02	-1.207245e-09	-1.024897e-09
3.533831e-04	4.105000e+02	5.643307e-09	1.002438e-09
3.533831e-04	4.107500e+02	9.723087e-10	7.072259e-10
3.533831e-04	4.110000e+02	4.417951e-09	-1.714698e-09
3.533831e-04	4.112500e+02	1.267655e-09	3.190014e-09
3.533831e-04	4.115000e+02	-1.927352e-09	2.312202e-10
3.533831e-04	4.117500e+02	-6.734648e-10	1.372714e-11
3.533831e-04	4.120000e+02	1.707517e-10	-1.026720e-10
3.533831e-04	4.122500e+02	5.171308e-10	-1.546141e-09
3.533831e-04	4.125000e+02	1.757441e-10	1.688432e-09
3.533831e-04	4.127500e+02	3.249019e-09	-2.582170e-09
3.533831e-04	4.130000e+02	1.749231e-10	2.069424e-09
3.533831e-04	4.132500e+02	2.810419e-10	-9.541216e-10
3.533831e-04	4.135000e+02	-1.168207e-09	1.048864e-08
3.533831e-04	4.137500e+02	4.177732e-09	-1.700483e-09
3.533831e-04	4.140000e+02	5.758874e-09	-6.324709e-09
3.533831e-04	4.142500e+02	1.124100e-08	4.715014e-09
3.533831e-04	4.145000e+02	2.497158e-09	-5.735258e-09
3.533831e-04	4.147500e+02	-3.437474e-09	2.469528e-08
3.533831e-04	4.150000e+02	3.896850e-09	6.637920e-09
3.533831e-04	4.152500e+02	-8.789837e-09	2.629949e-09
3.533831e-04	4.155000e+02	-5.057557e-09	-4.742231e-09
3.533831e-04	4.157500e+02	-5.085810e-10	-1.883762e-08
3.533831e-04	4.160000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.162500e+02	4.410419e-09	-1.113587e-08
3.533831e-04	4.165000e+02	1.022731e-08	-1.082659e-08
3.533831e-04	4.167500e+02	2.600838e-08	1.283121e-08
3.533831e-04	4.170000e+02	-2.406824e-08	8.446900e-09
3.533831e-04	4.172500e+02	-9.330797e-09	1.804560e-08
3.533831e-04	4.175000e+02	-1.613640e-09	1.384734e-08
3.533831e-04	4.177500e+02	3.991891e-09	-1.463642e-08
3.533831e-04	4.180000e+02	6.405304e-09	-5.816207e-09
3.533831e-04	4.182500e+02	-1.735568e-09	6.506743e-09
3.533831e-04	4.185000e+02	-3.629161e-09	-2.300257e-08
3.533831e-04	4.187500e+02	-8.455477e-09	-1.668124e-08
3.533831e-04	4.190000e+02	1.924660e-08	-2.089015e-08
3.533831e-04	4.192500e+02	2.933418e-09	-6.366464e-09
3.533831e-04	4.195000e+02	1.176142e-08	3.318643e-08
3.533831e-04	4.197500e+02	6.813012e-10	5.503568e-10
3.533831e-04	4.200000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.202500e+02	-5.381536e-09	-1.100094e-09
3.533831e-04	4.205000e+02	-1.147176e-08	1.274386e-09
3.533831e-04	4.207500e+02	-6.608151e-09	-1.822476e-09
3.533831e-04	4.210000e+02	-1.325196e-08	-8.416584e-09
3.533831e-04	4.212500e+02	5.354166e-09	-3.385234e-08
3.533831e-04	4.215000e+02	7.941010e-10	-3.852855e-08
3.533831e-04	4.217500e+02	1.765613e-08	-1.499590e-08
3.533831e-04	4.220000e+02	2.179334e-09	2.173936e-09
3.533831e-04	4.222500e+02	-9.696657e-09	4.518643e-09
3.533831e-04	4.225000e+02	2.899417e-08	-3.605484e-09
3.533831e-04	4.227500e+02	-3.996901e-09	2.792489e-09
3.533831e-04	4.230000e+02	1.167254e-08	9.460090e-09
3.533831e-04	4.232500e+02	5.614293e-09	-8.532771e-09
3.533831e-04	4.235000e+02	1.942127e-08	2.114408e-08
3.533831e-04	4.237500e+02	1.616339e-08	1.259655e-08
3.533831e-04	4.240000e+02	1.808112e-08	6.289408e-09
3.533831e-04	4.242500e+02	-8.249995e-09	2.662668e-09
3.533831e-04	4.245000e+02	5.941207e-09	-2.569129e-08
3.533831e-04	4.247500e+02	1.829626e-08	-1.445596e-08
3.533831e-04	4.250000e+02	1.539418e-08	2.032025e-09
3.533831e-04	4.252500e+02	-3.256996e-09	-2.056202e-08
3.533831e-04	4.255000e+02	1.511441e-08	2.466315e-08
3.533831e-04	4.257500e+02	-3.712789e-10	-7.997383e-09
3.533831e-04	4.260000e+02	-1.462617e-08	-7.092117e-09
3.533831e-04	4.262500e+02	2.054764e-08	-1.025691e-08
3.533831e-04	4.265000e+02	-4.196616e-08	2.798841e-08
3.533831e-04	4.267500e+02	-1.342743e-08	1.483879e-08
3.533831e-04	4.270000e+02	1.035078e-08	-3.294057e-08
3.533831e-04	4.272500e+02	5.497018e-09	2.472025e-08
3.533831e-04	4.275000e+02	-3.497969e-08	3.183834e-08
3.533831e-04	4.277500e+02	-2.562989e-08	3.859656e-08
3.533831e-04	4.280000e+02	4.563555e-09	1.099340e-08
3.533831e-04	4.282500e+02	2.886724e-08	-2.369065e-08
3.533831e-04	4.285000e+02	-2.051149e-08	7.498420e-09
3.533831e-04	4.287500e+02	-1.653042e-08	-1.385643e-08
3.533831e-04	4.290000e+02	1.555386e-08	-3.866865e-08
3.533831e-04	4.292500e+02	5.969416e-09	4.903892e-08
3.533831e-04	4.295000e+02	4.186003e-08	-7.647896e-09
3.533831e-04	4.297500e+02	-1.869479e-08	-6.169376e-09
3.533831e-04	4.300000e+02	4.123351e-08	4.036972e-08
3.533831e-04	4.302500e+02	-1.682048e-08	-2.712259e-09
3.533831e-04	4.305000e+02	2.533527e-08	-2.711726e-08
3.533831e-04	4.307500e+02	-2.071862e-08	1.328602e-08
3.533831e-04	4.310000e+02	9.468466e-09	-2.399675e-09
3.533831e-04	4.312500e+02	4.401626e-08	-1.287632e-08
3.533831e-04	4.315000e+02	7.210199e-09	6.827526e-09
3.533831e-04	4.317500e+02	6.312949e-09	2.504067e-08
3.533831e-04	4.320000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.322500e+02	-1.912006e-08	2.791163e-08
3.533831e-04	4.325000e+02	7.353788e-09	4.331889e-08
3.533831e-04	4.327500e+02	1.511580e-08	4.679597e-08
3.533831e-04	4.330000e+02	2.296689e-08	-1.607403e-08
3.533831e-04	4.332500e+02	-2.544282e-08	-5.342311e-09
3.533831e-04	4.335000e+02	-8.655837e-09	1.047597e-08
3.533831e-04	4.337500e+02	-2.671141e-09	-4.042557e-09
3.533831e-04	4.340000e+02	-2.794614e-08	4.044981e-08
3.533831e-04	4.342500e+02	7.454257e-08	-6.835500e-08
3.533831e-04	4.345000e+02	-3.155739e-08	-7.485903e-09
3.533831e-04	4.347500e+02	8.303414e-08	-1.342175e-08
3.533831e-04	4.350000e+02	-4.783988e-09	-7.375535e-09
3.533831e-04	4.352500e+02	-8.935483e-09	4.030222e-08
3.533831e-04	4.355000e+02	3.240209e-08	2.119680e-09
3.533831e-04	4.357500e+02	2.842621e-09	-1.516325e-08
3.533831e-04	4.360000e+02	3.457763e-08	-5.687613e-08
3.533831e-04	4.362500e+02	-2.840230e-09	1.118318e-08
3.533831e-04	4.365000e+02	9.048062e-08	-2.675378e-09
3.533831e-04	4.367500e+02	-2.724904e-08	-2.018519e-08
3.533831e-04	4.370000e+02	-1.379989e-09	7.241163e-09
3.533831e-04	4.372500e+02	-2.495923e-08	-1.567466e-09
3.533831e-04	4.375000e+02	-4.349069e-08	1.720468e-08
3.533831e-04	4.377500e+02	-8.761377e-09	-5.599463e-09
3.533831e-04	4.380000e+02	-2.180660e-09	-7.380089e-09
3.533831e-04	4.382500e+02	-2.275949e-08	-6.348520e-08
3.533831e-04	4.385000e+02	9.306030e-09	2.446662e-08
3.533831e-04	4.387500e+02	2.592231e-08	-2.350249e-08
3.533831e-04	4.390000e+02	-2.252816e-08	-2.682474e-08
3.533831e-04	4.392500e+02	-3.844013e-08	-7.158069e-08
3.533831e-04	4.395000e+02	-2.886543e-08	1.256282e-08
3.533831e-04	4.397500e+02	1.167210e-11	1.281010e-08
3.533831e-04	4.400000e+02	3.629131e-09	-1.893761e-08
3.533831e-04	4.402500e+02	-1.237539e-08	2.543362e-09
3.533831e-04	4.405000e+02	-8.270712e-09	1.430409e-08
3.533831e-04	4.407500e+02	5.058155e-08	-1.380569e-09
3.533831e-04	4.410000e+02	5.363848e-09	1.005089e-08
3.533831e-04	4.412500e+02	-3.015449e-08	-8.753284e-09
3.533831e-04	4.415000e+02	2.969518e-08	-1.823375e-10
3.533831e-04	4.417500e+02	3.785903e-10	-1.742633e-08
3.533831e-04	4.420000e+02	-4.817503e-09	4.591301e-09
3.533831e-04	4.422500e+02	-1.086029e-08	4.596528e-09
3.533831e-04	4.425000e+02	2.446613e-08	6.452249e-09
3.533831e-04	4.427500e+02	1.429787e-08	8.023378e-09
3.533831e-04	4.430000e+02	-2.124587e-09	6.842798e-08
3.533831e-04	4.432500e+02	8.287584e-10	1.837148e-08
3.533831e-04	4.435000e+02	2.442423e-08	-7.130086e-09
3.533831e-04	4.437500e+02	7.595708e-09	-1.014457e-08
3.533831e-04	4.440000e+02	-9.580171e-09	3.167897e-08
3.533831e-04	4.442500e+02	2.679459e-08	-3.559547e-09
3.533831e-04	4.445000e+02	2.523784e-08	-1.784556e-08
3.533831e-04	4.447500e+02	-1.148311e-09	-2.756562e-08
3.533831e-04	4.450000e+02	5.579698e-09	1.115195e-08
3.533831e-04	4.452500e+02	-5.048154e-09	-3.956989e-08
3.533831e-04	4.455000e+02	-1.226940e-08	-2.585094e-08
3.533831e-04	4.457500e+02	6.043614e-09	-2.436550e-08
3.533831e-04	4.460000e+02	-3.260079e-08	1.556105e-08
3.533831e-04	4.462500e+02	-1.058620e-09	2.570307e-08
3.533831e-04	4.465000e+02	-2.731144e-08	1.374672e-09
3.533831e-04	4.467500e+02	-2.932171e-08	-1.301005e-08
3.533831e-04	4.470000e+02	-7.297958e-09	-1.748790e-08
3.533831e-04	4.472500e+02	3.840602e-08	9.831124e-09
3.533831e-04	4.475000e+02	2.078056e-08	-2.347863e-09
3.533831e-04	4.477500e+02	1.014150e-08	-2.191015e-08
3.533831e-04	4.480000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.482500e+02	5.461431e-10	2.076765e-08
3.533831e-04	4.485000e+02	1.377019e-08	7.298954e-09
3.533831e-04	4.487500e+02	-5.485201e-09	6.287037e-09
3.533831e-04	4.490000e+02	4.774127e-09	7.203173e-09
3.533831e-04	4.492500e+02	2.365083e-08	-1.260916e-08
3.533831e-04	4.495000e+02	1.354770e-08	6.014831e-09
3.533831e-04	4.497500e+02	4.470797e-09	4.733315e-10
3.533831e-04	4.500000e+02	1.362969e-08	2.151435e-08
3.533831e-04	4.502500e+02	-2.198306e-08	-8.945793e-09
3.533831e-04	4.505000e+02	-1.334249e-08	8.173698e-09
3.533831e-04	4.507500e+02	1.015521e-08	2.522229e-08
3.533831e-04	4.510000e+02	1.010552e-10	3.923987e-09
3.533831e-04	4.512500e+02	1.280176e-08	-1.408074e-08
3.533831e-04	4.515000e+02	-3.910406e-08	1.810994e-08
3.533831e-04	4.517500e+02	-8.583824e-09	-1.131670e-08
3.533831e-04	4.520000e+02	3.388301e-10	-9.383428e-09
3.533831e-04	4.522500e+02	-2.954767e-08	-1.090277e-08
3.533831e-04	4.525000e+02	5.566570e-09	-1.014927e-08
3.533831e-04	4.527500e+02	-1.835062e-10	-1.322844e-08
3.533831e-04	4.530000e+02	3.179283e-10	1.558021e-08
3.533831e-04	4.532500e+02	-5.548961e-09	-8.935187e-09
3.533831e-04	4.535000e+02	-6.585972e-09	-8.357132e-09
3.533831e-04	4.537500e+02	-1.676699e-08	-2.034192e-09
3.533831e-04	4.540000e+02	-1.695882e-08	-9.595806e-09
3.533831e-04	4.542500e+02	-5.006146e-09	7.868778e-09
3.533831e-04	4.545000e+02	-3.616201e-09	4.582843e-09
3.533831e-04	4.547500e+02	1.299523e-09	3.826845e-09
3.533831e-04	4.550000e+02	-5.401944e-09	-2.443171e-09
3.533831e-04	4.552500e+02	5.428648e-09	-3.699756e-10
3.533831e-04	4.555000e+02	-5.111298e-09	-3.523511e-09
3.533831e-04	4.557500e+02	2.084163e-09	3.119314e-09
3.533831e-04	4.560000e+02	4.385842e-09	-1.823539e-09
3.533831e-04	4.562500e+02	3.337074e-09	1.884398e-09
3.533831e-04	4.565000e+02	-4.029765e-09	8.694910e-09
3.533831e-04	4.567500e+02	3.062074e-09	2.705743e-10
3.533831e-04	4.570000e+02	-2.749129e-09	6.323013e-09
3.533831e-04	4.572500e+02	-2.665588e-09	4.558612e-09
3.533831e-04	4.575000e+02	-2.573746e-09	-1.094347e-09
3.533831e-04	4.577500e+02	4.025610e-09	3.537513e-09
3.533831e-04	4.580000e+02	3.679406e-09	-4.807199e-09
3.533831e-04	4.582500e+02	-5.782853e-09	-4.503590e-09
3.533831e-04	4.585000e+02	-7.315812e-09	9.290490e-10
3.533831e-04	4.587500e+02	-6.479071e-09	-1.097086e-09
3.533831e-04	4.590000e+02	-1.506306e-09	-1.021354e-09
3.533831e-04	4.592500e+02	-9.298558e-10	-1.227206e-09
3.533831e-04	4.595000e+02	-2.545539e-09	-8.982986e-10
3.533831e-04	4.597500e+02	-5.397581e-09	5.057895e-11
3.533831e-04	4.600000e+02	1.319481e-09	1.447455e-09
3.533831e-04	4.602500e+02	9.800133e-10	7.966740e-10
3.533831e-04	4.605000e+02	1.276478e-09	-3.016975e-11
3.533831e-04	4.607500e+02	4.516737e-10	7.143100e-10
3.533831e-04	4.610000e+02	-1.073657e-10	8.720003e-12
3.533831e-04	4.612500e+02	-2.436041e-10	1.359625e-10
3.533831e-04	4.615000e+02	-2.501819e-10	-2.502699e-10
3.533831e-04	4.617500e+02	-7.266511e-10	1.614571e-10
3.533831e-04	4.620000e+02	1.734030e-09	2.344715e-09
3.533831e-04	4.622500e+02	-3.561646e-09	-2.752187e-09
3.533831e-04	4.625000e+02	2.652908e-09	-1.313134e-09
3.533831e-04	4.627500e+02	2.791119e-09	-1.316523e-09
3.533831e-04	4.630000e+02	5.964855e-11	1.196107e-10
3.533831e-04	4.632500e+02	2.934394e-09	-1.307172e-09
3.533831e-04	4.635000e+02	-7.083872e-10	5.830819e-09
3.533831e-04	4.637500e+02	-4.253783e-09	-1.659350e-09
3.533831e-04	4.640000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.642500e+02	-4.813658e-09	2.164874e-09
3.533831e-04	4.645000e+02	4.935977e-09	3.269482e-09
3.533831e-04	4.647500e+02	-7.423343e-09	1.182156e-08
3.533831e-04	4.650000e+02	-2.283270e-09	2.775501e-09
3.533831e-04	4.652500e+02	3.975011e-09	2.469481e-09
3.533831e-04	4.655000e+02	-2.899109e-09	3.807815e-09
3.533831e-04	4.657500e+02	7.191785e-10	2.815981e-09
3.533831e-04	4.660000e+02	2.103299e-10	7.778012e-09
3.533831e-04	4.662500e+02	-9.555777e-09	6.758283e-09
3.533831e-04	4.665000e+02	1.319424e-09	-7.550316e-11
3.533831e-04	4.667500e+02	1.499683e-08	1.578124e-08
3.533831e-04	4.670000e+02	-6.101158e-09	-5.063681e-09
3.533831e-04	4.672500e+02	1.041883e-08	4.625643e-10
3.533831e-04	4.675000e+02	7.993391e-09	-3.787963e-09
